ID	Gene names	Peptides	Exp_EB_rep1	Exp_EB_rep2	Exp_EB_rep3	Exp_ESC_rep1	Exp_ESC_rep2	Exp_ESC_rep3	Exp_hFF_rep1	Exp_hFF_rep2	Exp_hFF_rep3	Exp_iPSC_rep1	Exp_iPSC_rep2	Exp_iPSC_rep3	Exp_RKO_rep1	Exp_RKO_rep2	Exp_RKO_rep3	Sm_EB_rep1	Sm_EB_rep2	Sm_EB_rep3	Sm_ESC_rep1	Sm_ESC_rep2	Sm_ESC_rep3	Sm_hFF_rep1	Sm_hFF_rep2	Sm_hFF_rep3	Sm_iPSC_rep1	Sm_iPSC_rep2	Sm_iPSC_rep3	Sm_RKO_rep1	Sm_RKO_rep2	Sm_RKO_rep3
Q7L5Y9	MAEA	14	0.171847783	0.241692995	0.417733558	0.281112499	0.369520802	0.440260302	-0.419057137	-0.287083144	-0.2170458	0.354035024	0.451464126	0.5450458	0.319250221	-0.040146621	0.62097157	-0.778517644	-0.933252324	-0.865515984	-0.508690559	-0.558369386	-0.729669551	-0.510359461	-0.52032762	-0.908509802	-0.597840612	-0.664497461	-1.033057156	-0.758585313	-0.665625188	-0.607032362
Q7L775	EPM2AIP1	11	0.975035522	0.615749358	1.174048812	-0.432438036	-0.251305821	-0.656781231	1.117049711	0.693881963	1.14431694	-0.852202908	-0.434487733	-0.990856431	-1.258410536	-0.755326339	-1.683307441	-0.510186198	-0.858679632	-0.339613583	-0.205998726	0.027226375	-0.719507357	-0.470423629	-0.790921568	-0.494434085	0.04591717	0.361159188	-0.563129755	0.091662925	0.256368002	-0.729141442
Q7L7X3	TAOK1	20	0.008687807	0.153838418	-0.043201835	-0.017765373	-0.033220498	-0.191246537	0.579870142	0.684795501	0.490906924	0.16121131	0.204936535	0.020526276	-0.001064058	-0.244125132	-0.238853755	-0.30476852	-0.363497866	-0.538485087	-0.148712207	-0.408633171	-0.391074479	-0.451526316	-0.354799462	-0.707101763	-0.526119604	-0.360367575	-0.572673177	-0.432202241	-0.695185558	-0.687537797
Q7L804	RAB11FIP2	5	-0.00286605	-0.179499741	-0.04887062	0.065010431	0.00448299	-0.169617509	-0.0265589	-0.320138291	-0.069960263	0.087431239	-0.0192523	-0.383352429	-0.171549506	-0.187103148	-0.349691471	0.084723233	0.070060932	0.304389487	0.381382517	0.588681658	0.25884499	0.111004995	0.183591563	-0.310688616	0.233421568	0.244455329	-0.030914701	0.254741728	-0.060605197	0.050863581
Q7L8J4	SH3BP5L	19	-0.62208999	-0.59059097	-0.566670824	-0.789174191	-0.754726494	-0.675644083	0.132447727	0.191157946	0.008471681	-0.578701611	-0.636931913	-0.536208513	1.204545673	1.084889079	1.041071519	0.11191428	-0.027208995	-0.0344187	-0.026769892	0.346395373	-0.058140613	-0.125923473	-0.150931426	-0.225434229	-0.157398544	-0.162032103	-0.147676767	-0.317992745	-0.309979746	-0.400452058
Q7L8L6	FASTKD5	11	-0.57722461	-0.341572834	-0.274305946	0.56854022	0.555586173	0.573335011	-0.369371598	-0.575133039	-0.513625141	0.461290554	0.448933026	0.365843139	1.095218936	1.285242666	1.304010758	-0.764055488	-0.545535591	-1.061998556	-1.428538326	-1.123892757	-1.473314215	-0.691430326	-0.440640035	-0.949648887	-1.44194924	-1.160478743	-1.436403727	-2.363926039	-1.948541291	-2.3865091
Q7L8W6	DPH6	9	0.330362835	0.334580905	0.276153361	0.584901183	0.461788034	0.396989044	-0.122078984	-0.257047899	-0.268626761	0.897234144	0.758065061	0.704233075	0.002743763	-0.287632611	-0.222215136	-0.688793955	-0.776605209	-0.914796975	-0.902452503	-0.927046736	-0.88132901	-0.711444786	-0.620346432	-0.712443982	-0.773084971	-0.874163468	-0.848941085	-0.619398974	-0.565752129	-0.635787344
Q7L9B9	EEPD1	3	1.001142484	0.449166442	0.219423539	0.247808282	0.031285172	0.041627857	0.436727776	-0.067166082	0.012535551	0.17134245	0.387504858	0.275412894	-0.273740467	-0.23179619	-0.256614407	-0.904318785	-1.297742053	-0.692942287	-0.644720826	-0.465294322	-0.533876879	-0.466842786	-0.908695521	-0.148494151	-0.761435944	-1.002557625	-0.566310642	-0.491241192	-0.955683045	-0.437530258
Q7LBC6	KDM3B	55	0.506591358	0.453354619	0.416376677	0.460739757	0.356725676	0.358219307	-0.545064487	-0.766162473	-0.690815395	0.666218809	0.666648141	0.595042998	0.485457684	0.472945544	0.433610079	-1.036086163	-1.202337948	-1.025672994	-0.816697087	-0.988333198	-0.831763508	-0.336486068	-0.865284604	-0.545123415	-1.02109948	-1.162391383	-0.978626667	-1.349411507	-1.281938586	-1.132317518
Q7LBR1	CHMP1B	4	1.374996203	1.075949238	0.96592155	-0.118245887	-0.075063516	-0.139134732	-0.628796644	-0.679274059	-0.264575675	-0.173216839	-0.11372007	0.010429592	-1.105301748	-0.947552103	-0.898399075	-0.528293056	-0.755141155	-0.773150836	-0.523836358	-0.339182033	-0.246449288	-0.731016477	-0.555226581	0.207701526	-0.334858141	-0.267806604	-0.065460224	-0.315277418	-0.247972377	0.010265003
Q7LG56	RRM2B	14	-0.44747464	-0.353658823	-0.428274081	-0.096185742	-0.056809307	-0.085942694	-0.970522126	-0.599464406	-0.841559092	0.011492759	0.040516362	0.04362409	0.17058378	-0.099871863	0.032318112	0.450535026	0.352473746	0.379584711	0.535888022	0.472267567	0.609641725	0.048046437	0.362366909	0.234995238	0.547147798	0.492949525	0.568889553	0.707100946	0.542884993	0.697862256
Q7RTP6	MICAL3	34	0.461543524	0.521874778	0.527182755	-0.2891078	-0.327082591	-0.432880139	0.157144191	0.141640876	0.155379939	0.016685896	-0.128682219	-0.17217421	0.468636939	0.268239095	0.363798733	-0.231413067	-0.55600787	-0.439227188	-0.164849212	-0.292624789	-0.471143804	-0.503222027	-0.491805491	-0.528503209	-0.346801587	-0.327573066	-0.522854076	-0.390085835	-0.270996693	-0.52910841
Q7RTS9	DYM	3	0.130468922	0.590600089	0.283739892	0.536021565	0.699018669	0.779531808	0.30302005	0.106051244	0.270293194	0.426610937	0.456248239	0.483086304	-0.390432924	-0.871854634	-0.734571263	-0.407660423	-0.292894618	-0.893734768	-0.611611577	-0.705077803	-1.139421157	-0.412311807	-0.797722337	-0.996360728	-0.510962643	-0.947087023	-1.414022527	0.007417327	-0.724880223	-1.136837589
Q7RTV0	PHF5A	10	-0.56147857	-0.639678274	-0.521072614	0.058058228	0.072370939	0.129990093	-1.092274239	-1.275221674	-0.816437712	-0.248569181	-0.130530662	-0.022876487	-0.001599364	0.114490874	0.070171328	0.115440162	0.455465555	0.434609946	0.548297237	0.707104195	0.539909692	0.461192171	0.401862479	0.466493178	0.791550761	0.698668992	0.593629111	0.462204426	0.419532399	0.340086964
Q7RTV5	AAED1	2	-0.75433494	0.017976648	0.075058112	-0.368979353	0.063031276	-0.196793267	0.735020507	1.208757187	0.977741813	-0.031640882	-0.143953507	-0.405805117	0.387315202	0.266505662	0.584923148	-0.948626708	-0.981640862	-0.591763901	-0.549396291	-0.47199581	-0.495361414	-1.550740167	-1.566787058	-1.732852797	-0.689397202	-0.809155338	-0.733338663	-1.1371031	-1.028992705	-0.874201786
Q7Z2K6	ERMP1	24	0.348366298	0.416361789	0.526035372	-0.141224735	-0.07511635	-0.212611499	-0.34187081	-0.656364115	-0.57246006	-0.03463156	-0.15938708	-0.200982867	-0.675011352	-0.706875197	-1.002262722	0.717987049	0.312398011	0.423684643	0.310539527	0.205697337	0.27830017	0.167632968	0.00339857	0.07341539	0.338788712	0.355693109	0.331312517	0.177350479	0.050547044	0.075356207
Q7Z2K8	GPRIN1	27	-1.042367744	-1.125245819	-0.956709621	0.396665799	0.266081956	0.229379708	-0.444109617	-0.444411857	-0.442408808	-0.08263869	-0.276376915	-0.214570107	0.254303217	0.159885186	0.313694006	0.267855724	0.105307372	0.485388394	0.680810054	0.611105541	0.386328822	0.405311382	0.440790746	0.467591511	0.2665105	0.180816185	0.104980068	0.364250758	0.468388665	0.416401116
Q7Z2T5	TRMT1L	11	0.00267471	-0.06957139	-0.245236669	0.45406671	0.701498253	0.709506666	0.165480177	-0.198377499	0.040530283	0.458729365	0.584081326	0.725991116	0.248210723	-0.040501322	0.519526763	-0.323262941	-0.649700548	-0.483714757	-1.017280127	-0.920825259	-0.706834776	-0.68338385	-0.814966832	-0.793880354	-0.844400102	-0.818490227	-0.872864024	-0.639645673	-0.563164465	-0.448866967
Q7Z2W4	ZC3HAV1	29	0.075471541	0.176526493	0.20934725	0.225106552	0.227176394	0.264557566	0.311285774	0.212341833	0.597402327	0.453460463	0.571588428	0.600803217	0.277015049	0.555603153	0.607367682	-0.80053171	-0.98394266	-1.197505743	-0.669054563	-0.663276989	-1.013446253	-1.034055648	-1.394486798	-1.44651034	-0.961553277	-1.093648279	-1.33528403	-0.936468466	-1.369299745	-1.689712109
Q7Z2W9	MRPL21	6	-0.021436967	0.080696271	0.113375256	0.643515399	0.760987452	0.757255748	-0.14165281	-0.344689421	-0.048100235	0.591299245	0.741950557	0.709179675	-0.079278808	0.371342169	0.31773564	-1.104545984	-0.664289551	-1.044240119	-1.128750774	-0.967303106	-1.051500711	-0.346623136	-0.300824433	-0.875870173	-1.201551597	-0.945729141	-1.144994649	-0.709560042	-0.614279836	-0.775868995
Q7Z2X4	PID1	3	-0.286601173	0.497658612	-0.092960711	-0.325898185	0.550150773	-0.694784934	0.373599267	0.81777404	1.080866348	-0.022567135	0.08243304	-1.123517247	-0.496048078	-0.212171717	-1.879614293	0.430950647	-0.64451446	-0.037966516	0.017583413	0.044473337	-0.169462193	-0.509325897	-0.267235674	0.410551582	-0.033659441	0.367079307	-0.463447668	0.267360371	0.317272272	-1.151708825
Q7Z2Z2	EFTUD1	31	-0.426846216	-0.299297508	-0.353827571	0.305664611	0.271371216	0.153193793	-0.179119017	-0.288828035	-0.317806186	0.008503063	0.007082885	-0.134595983	1.411652718	0.852824984	1.173771275	-0.365069909	-0.525447806	-0.481486219	-0.773438544	-0.756220273	-0.764224831	-0.455116755	-0.599556814	-0.500834517	-0.73000988	-0.507936172	-0.714610847	-0.942526258	-1.241920201	-1.045894088
Q7Z309	FAM122B	7	0.107370838	-0.086910212	0.256180168	-0.142182858	-0.439144797	-0.344475635	-0.377278091	-0.952267506	-0.69971622	-0.232050711	-0.698248709	-0.471812865	-0.003837415	-0.031991754	-0.151802809	0.305312702	0.644789508	0.593281385	0.5527118	0.846474776	0.740949516	0.197060664	-0.061030316	-0.157484396	0.535052201	0.760182836	0.398263086	0.073446385	0.056758357	0.176989777
Q7Z333	SETX	13	-0.129869431	0.003796446	0.036288537	0.723000697	0.727566179	1.105217475	-0.784703667	-0.724247271	-0.112087614	0.36583903	0.309807737	0.398763304	0.149936636	0.180122661	0.410003423	-0.437035468	-0.491355197	-0.811564587	-0.724953919	-0.709308984	-0.931576237	-1.045999474	-0.538355248	-0.834545293	-0.515491537	-0.527015724	-0.893363342	-1.011548368	-1.056965694	-1.206459354
Q7Z388	DPY19L4	3	0.114196683	0.040683815	0.503433053	-0.057880717	-0.158174893	-0.397248562	0.056365232	0.096955876	-0.22792361	-0.181436506	0.298064711	-0.163443707	0.494945335	0.434359124	-1.009396115	-0.043806441	-0.611023508	0.351622108	0.677597655	0.277014046	-0.073033251	0.597453072	-0.052680747	0.02079144	-0.017060636	-0.126760509	1.626444914	0.392008256	-0.115589723	-1.258136092
Q7Z392	TRAPPC11	20	0.213984936	0.584181864	0.373052653	0.341918132	0.432673113	0.230714995	0.027889238	0.270007571	0.219387309	0.368811165	0.432617499	0.379729899	0.026472842	-0.273057011	-0.052030271	-0.87952126	-0.637295168	-0.746528109	-0.715556347	-0.734212373	-0.690110254	-1.041175709	-0.592344618	-0.514738696	-0.568666758	-0.538866532	-0.712358429	-0.631646358	-0.506443494	-0.554570146
Q7Z3B1	NEGR1	6	-0.582343275	-1.578992172	-0.433068473	0.148721811	-0.875365686	-0.078959781	-0.362716713	1.097316232	-0.430807536	0.14355369	-1.083950731	-0.01586475	-0.626012419	-1.277143422	-1.058103891	1.420931156	0.156081706	1.214816192	0.927189993	-0.725248812	1.141484636	0.05584516	1.764299532	0.191881336	1.360613225	-0.846696194	1.210809906	0.979921162	0.226356799	0.774070928
Q7Z3B3	KANSL1	5	-0.121448317	0.175414523	0.285689023	0.777493636	1.141402812	0.729890189	-0.149277032	-0.572148471	-0.319563316	0.772722651	0.585133855	0.586494286	-0.268163378	-0.243482836	-0.175415071	-0.62807658	-0.72418415	-0.478871818	-0.656473914	-0.99837048	-0.86356258	0.561861659	0.441417466	0.3675295	0.490738952	0.294371298	0.250711971	-0.669213008	-0.990333133	-1.108472506
Q7Z3B4	NUP54	17	0.129651366	0.246470824	0.110896059	0.466388469	0.761213342	0.301785072	-0.264897184	-0.163097514	-0.493557173	0.50878255	0.504204137	0.234648546	0.573258143	0.034848141	0.386208891	-0.579597596	-1.342573175	-0.906068706	-0.739187295	-1.119774743	-0.985908107	-0.71890076	-1.048126153	-0.859932131	-0.543313493	-0.799708776	-0.925893292	-0.711647327	-0.893420682	-0.836163033
Q7Z3C6	ATG9A	12	-0.096742463	0.365756382	0.540125879	0.592243772	-0.432450262	0.108189903	-0.347661787	-0.187628677	-0.568628311	0.253128673	-0.268182559	0.138228124	-0.531819825	-0.915863964	-0.48997086	-0.456480006	0.477383273	0.603484961	0.464330693	-0.269238952	-0.139241828	0.069989655	0.647967348	-0.529235617	0.212868756	0.0100355	-0.177729522	0.072117507	-0.249783403	-0.386602121
Q7Z3D4	LYSMD3	3	0.010299313	-0.140834889	-0.298321039	0.03479354	-0.571086687	-0.432355114	0.208443945	0.137333486	-0.015190225	0.001836505	-0.669680413	-0.392142917	0.169890166	-0.058960536	-0.188026943	0.502379384	0.298748048	0.336709508	0.618598883	0.310042766	0.433731339	0.254983421	0.186513163	0.333255347	0.667786248	0.124515877	0.37866	0.233686483	0.200572389	0.084691734
Q7Z3D6	C14orf159	12	-0.070930311	-0.047570152	-0.015743409	0.329189565	0.162408344	0.225352086	0.040172637	0.078240309	0.192878784	-0.054087998	-0.158387514	-0.080532525	-0.047279929	0.025437074	-0.032779403	-0.257053358	-0.385018201	-0.317203474	0.139255881	-0.044893162	-0.188409487	-0.198479879	-0.204050962	-0.213470193	0.192694462	-0.050138232	-0.01893439	-0.125489219	-0.13142452	-0.262790762
Q7Z3E2	CCDC186	29	0.462584101	0.420993103	0.410535822	0.132996314	0.078660824	0.04863889	-0.153342269	-0.192947649	-0.283558919	-0.020330521	-0.075301695	-0.019715389	0.140644226	0.222926451	0.133691968	-0.279642868	-0.392293078	-0.382016253	-0.176840892	-0.209035333	-0.367091463	-0.172414732	-0.382948514	-0.506258319	-0.176644125	-0.278951767	-0.365849295	-0.466142539	-0.482836688	-0.605813931
Q7Z3E5	ARMC9	14	-0.223533553	-0.111584117	-0.094109759	-0.477736677	-0.295652468	-0.390267599	1.699816738	1.775361847	1.499963346	-0.124242492	-0.117109741	-0.287240305	-0.05660315	-0.192693735	-9.62E-04	-0.728324496	-1.057678473	-1.12004709	-0.357462428	-0.33601125	-0.539335493	-2.380634333	-2.432161205	-2.298747272	-0.839931072	-0.657787925	-0.874944955	-0.665478133	-1.314902433	-1.312293536
Q7Z3J2	C16orf62	10	0.277436422	0.656937695	0.808907868	-0.343568817	-0.070793191	-0.183015755	0.819194249	1.054273183	1.321489775	-0.187205026	-0.084064646	-0.151326657	-0.934398454	-1.115976778	-1.969027274	-0.859840106	-0.830983087	-0.779511436	-0.422413202	-0.145957899	-0.802617145	-1.048921142	-1.089809905	-1.084354361	-0.231250823	-0.262769745	-0.80163364	0.134462587	0.086026038	-0.678024657
Q7Z3K3	POGZ	20	0.393503832	0.488242799	0.508856395	0.705607991	0.680504328	0.608553854	-0.738874257	-0.561025648	-0.347452002	0.609422719	0.569036998	0.525179305	-0.714652437	-0.512231786	-0.379979872	-1.059244985	-1.104652369	-0.936362111	-0.697975404	-0.808539539	-0.972113318	-0.521732315	-0.445617738	-0.240287872	-0.651180752	-0.752202305	-0.87804011	-0.697526739	-0.559408547	-0.352407706
Q7Z3K6	MIER3	4	0.29284013	0.328440724	0.577083543	0.428320496	0.235502909	-0.025292611	-0.720447545	-0.827715366	-0.787699782	0.738265928	0.53559547	0.015144244	0.877520954	0.789499833	0.06935386	-1.104264883	-1.084721384	0.200671132	-1.04344413	-0.885694625	-0.578234186	-0.94482659	-0.549946404	-0.828130231	-1.034498971	-0.813806554	-1.014914402	-1.179750027	-0.599483696	-2.20835215
Q7Z3T8	ZFYVE16	31	0.175404907	0.245786654	0.244526678	-0.373846601	-0.494921245	-0.352213764	-0.047207765	-0.170218155	-0.073228456	-0.390437734	-0.411549525	-0.266289505	0.178214611	0.155268762	0.136821393	0.126564324	0.132730166	0.094721314	0.214779398	0.312912897	0.100854287	-0.035748501	-0.198416873	-0.083178663	0.264158713	0.162048073	0.202522164	-0.037224505	0.057036386	0.009078825
Q7Z3U7	MON2	16	0.565777888	0.569666172	0.699147329	0.242174727	0.257759617	-0.032157114	0.640531548	0.390432764	0.536722125	0.104058369	0.038716682	-0.038586386	-0.467253946	-0.663096332	-0.325104121	-1.042572949	-0.995920645	-0.41168057	-0.916162393	-0.644793514	-0.937741061	-1.126952612	-0.926219645	-1.339322277	-0.737898404	-0.697852011	-1.097927012	-0.588803902	-0.446311346	-0.670810498
Q7Z401	DENND4A	10	0.127133743	-0.195658748	0.135223878	-0.327543174	-0.241406729	-0.442987368	0.232445687	-0.308869555	0.132841764	-0.453697213	0.218088496	-0.16700476	0.724593491	1.462824382	1.128413082	-0.773166049	-0.634127707	-0.588061016	-0.387484411	0.350796689	-0.306358271	-0.693626165	-0.524725607	-0.469693085	-0.405259064	0.107335061	-0.452979605	-1.520394928	-1.177891057	-1.270825759
Q7Z406	MYH14	75	0.840147265	0.578279341	0.764346928	0.848667408	0.479259983	0.87884249	-0.370777068	0.616486466	-0.569479416	0.111161485	-0.119910961	0.095542414	-0.362121138	-0.898850058	-0.521517278	-1.124342651	-1.496709737	-1.242323301	-0.847396919	-1.198691878	-0.848934867	-0.514182985	0.278345117	-0.606594502	-0.664822569	-0.775756099	-0.704637528	-0.418936669	-0.431342526	-0.42596829
Q7Z417	NUFIP2	26	-0.130665766	-0.184493736	-0.221779194	0.539310001	0.666869537	0.581927723	-0.384185482	-0.546170242	-0.382239665	0.354769257	0.333953723	0.213175842	-0.485791454	-0.229933815	-0.321650673	-0.048619925	0.029891092	-0.018545431	-0.057998289	0.068611874	-0.088526419	-0.306695581	-0.355265986	-0.120545612	-0.059115204	0.079981488	-0.094990036	-0.070034548	-0.123068053	-0.165649052
Q7Z422	SZRD1	12	-0.356650173	-0.622653522	-0.537432148	-0.558017508	-0.82632195	-0.772067821	-0.090208471	-0.243460474	-0.243442172	-0.345509321	-0.694405373	-0.679758029	0.151379623	0.374624233	0.164348662	0.598959266	0.715426536	0.654439891	0.85917886	0.937389218	0.781876897	0.435267829	0.540576728	0.578052315	0.716759045	0.781389247	0.739828945	0.560252062	0.827374634	0.80666392
Q7Z434	MAVS	16	0.253244107	0.189652978	0.058803888	-0.369020055	-0.180776831	-0.439875234	0.208626592	0.126839874	0.030764446	-0.157354832	-0.438641371	-0.39370636	0.193801027	-0.728045938	-0.422909188	1.088099187	-0.353854448	0.334906985	0.204797826	-0.070601304	-0.066185286	-0.018464182	-0.233804794	-0.03664546	0.195165716	0.281967943	-0.053838463	0.761208585	0.177634761	0.226338043
Q7Z460	CLASP1	37	0.345636555	0.391164574	0.269926575	0.585718114	0.676160704	0.483876939	0.190295694	0.095200699	0.156024287	0.719768146	0.746381549	0.581386626	-0.190578771	-0.515047249	-0.270445944	-0.691128536	-1.096778773	-0.986636083	-0.791404725	-0.736548872	-0.81285423	-1.216573435	-1.473795776	-1.081290879	-1.12756128	-1.001982138	-1.006950329	-0.69365445	-0.934919392	-0.67023538
Q7Z478	DHX29	32	0.058406622	0.157008018	0.249971858	0.471935086	0.784840601	0.79338973	0.28537855	0.164402754	0.316697744	0.463020801	0.678517596	0.791539702	-0.617505767	-0.943288954	-0.657681958	-0.424862148	-1.167152046	-0.909263693	-0.857359414	-0.940641527	-0.796365906	-0.560292883	-0.873696862	-0.752291343	-0.930501116	-0.975030824	-0.860613906	0.166164507	-0.501543329	-0.274308566
Q7Z4F1	LRP10	5	-0.101940314	-0.189740389	-0.134173841	-0.017534444	-0.051942177	-0.186411325	0.08566421	-0.173579775	0.117735289	0.136115559	0.005783261	-0.046395949	-0.594294824	1.087321384	-0.239804633	-0.146398115	0.868259186	-0.018568301	0.30469989	0.176138305	0.06779899	0.116299768	-0.285724777	0.061079175	0.190137636	-0.014333081	0.120361479	-0.810058343	-0.295538924	-0.352674428
Q7Z4G1	COMMD6	7	0.179733072	0.185409952	0.18522715	-0.374784128	-0.4594515	-0.375168573	0.5571056	0.531060774	0.201552867	-0.283552291	-0.453139531	-0.245692183	-0.022446799	-0.267161021	-0.062180977	0.067967592	-0.258098974	0.080435156	0.050005172	-0.010845901	-0.021834435	0.027395088	-0.175474984	-0.011691524	-8.74E-04	0.008566229	0.103743575	-0.223422986	-0.24983753	-0.200241897
Q7Z4G4	TRMT11	12	-0.269862868	-0.103281257	-0.131923304	-0.122413196	-0.081855214	-0.106261255	-0.227089337	-0.323306347	-0.433887562	-0.092058466	-0.046594094	-0.120803852	0.563166995	0.589415202	0.628088376	0.169650539	-0.129778915	-0.142288998	0.100187407	0.110801208	0.09845782	-0.059175972	-0.120831316	-0.129585838	-0.076536831	-0.059209842	-0.077958365	0.066152022	0.181984218	0.248742629
Q7Z4H3	HDDC2	11	0.015904776	-0.068586716	-0.119366725	-0.544316655	-0.841876111	-0.432690168	-0.35356556	-0.53141273	-0.279348389	-0.138184506	-0.376224269	-0.16085756	0.087398031	0.021532787	-0.086172589	0.525265309	0.452782175	0.366067333	0.456823769	0.350950235	0.313379435	0.163421022	-0.168356815	0.116205636	0.493690431	0.617326241	0.25920727	0.635285618	0.589548499	0.422770931
Q7Z4H7	HAUS6	17	0.14170384	0.120886695	0.270227433	0.442697568	0.323856289	0.310165655	-0.186462781	-0.197432687	-0.095452397	0.601340012	0.341655245	0.387850801	0.968767106	0.744870734	0.73995323	-1.080522458	-0.899179101	-0.786285684	-1.008964861	-0.918905322	-1.105267558	-0.868160511	-0.630103345	-0.447314062	-1.174760899	-0.882565817	-1.282841661	-1.455317302	-1.575324218	-1.78656847
Q7Z4H8	KDELC2	21	1.050786448	1.098116686	1.04837254	-1.351856416	-1.431996403	-1.599625829	0.073465426	0.135256584	0.049722386	-0.86724298	-1.276311283	-0.870379096	-0.862604106	-1.104966892	-1.104224175	0.063786969	0.269422161	0.292369473	0.177200619	-0.040287659	0.194815667	-0.066060633	-0.045234792	-0.021881979	0.371833763	0.406303751	0.501974975	0.198352058	0.160210324	0.217710526
